home_zip,lvl1_mean,lvl1_frac,lvl2_mean,lvl2_frac,dcfc_mean,dcfc_frac,tot_chargers_mean,tot_chargers_frac
94019,3.0910697455230913,0.3428369462770971,36.169533459000945,0.7670829406220546,4.739278982092365,0.515315739868049,43.9998821866164,0.8090245051837889
94020,2.291935483870968,0.29516129032258065,32.2,0.6564516129032258,4.259677419354839,0.4306451612903226,38.751612903225805,0.6887096774193548
94021,4.267605633802817,0.3098591549295775,42.53521126760563,0.647887323943662,3.732394366197183,0.4647887323943662,50.53521126760563,0.647887323943662
94022,2.9141111789859497,0.39010384850335983,51.654489920586435,0.8603543066585216,5.407819181429444,0.541111789859499,59.976420281001836,0.8985949908368968
94024,3.0232930120963712,0.36339098270518844,50.743376986903925,0.8526442067379786,5.400779766070179,0.5454363690892732,59.16744976507048,0.8880335899230231
94025,3.0785714285714287,0.414963503649635,49.79473409801877,0.8592805005213765,5.907872784150157,0.5172575599582899,58.78117831074035,0.8911887382690302
94027,3.6551854655563965,0.43111279333838004,50.21915215745647,0.8493565480696442,6.050719152157456,0.5545041635124905,59.925056775170326,0.8796366389099167
94028,3.612173234490831,0.3644166991806477,49.37963324229418,0.8084276238782676,5.314865392118611,0.481857198595396,58.30667186890363,0.8451033944596177
94030,5.59015315230668,0.5163957530771399,54.69407122052053,0.81264681010993145,6.627548623508409,0.5974819129944564,66.91177299633561,0.8442168561495819
94037,3.9126760563380283,0.38873239436619716,40.00845070422535,0.7408450704225352,5.448826291079812,0.53239436619718306,49.36995305164319,0.7924882629107981
94038,3.753764393268379,0.395925597874225,38.71390611160319,0.7528786536758193,5.033658104517272,0.5093002657218778,47.50132860938884,0.804251550044287
94040,2.7866619907650945,0.408030860950377,47.923373662984396,0.8514816763107137,5.597989362323923,0.5398912852884447,56.30802501607341,0.9048454030042667
94041,2.636897167644807,0.42421536106149527,45.303393722888494,0.8425618780301097,5.47933146210768,0.530492472569533,53.41962235264098,0.9094156672620566
94043,2.5676067780872796,0.41190807799442897,43.58844011142061,0.8220171773444754,5.64594939647168,0.5399837511606314,51.80199628597957,0.9050023212627669
94044,5.911115423802824,0.487652224540294,52.17582844112367,0.7813303575760516,6.332249769540537,0.559118917083111,64.41919363446704,0.8148076269952939
94060,2.547406082289803,0.29338103756708406,33.70125223613596,0.6118067978533095,5.021466905187835,0.39713774597495527,41.2701252236136,0.631484794275492
94061,3.2730962178005747,0.4150273378050843,47.61495969787498,0.8343949044585987,5.861619976326025,0.5295079195084832,56.74967589200158,0.8597598782481258
94062,3.231708265298188,0.40789985226654224,47.35183889277661,0.8264520643806857,5.753751652282093,0.5229764404012129,56.33729881035689,0.8529663323225254
94063,2.996771703277423,0.4212225419327672,45.27707207523335,0.8337427187872833,5.985613025475471,0.5199663134255035,54.25945680398625,0.8573935012983367
94065,3.6980676328502415,0.42576489533011275,53.310144927536236,0.8487922705314009,6.193397745571659,0.5647342995169082,63.201610305958134,0.8792270531400966
94066,5.921593450647761,0.5060556188547074,52.650504283242604,0.8101447440604296,6.532725661476136,0.5837447778199772,65.1048233953665,0.8380807697176857
94070,3.5004837149306676,0.4098677845856175,47.29822637858755,0.8340535311189938,6.435407932924862,0.5594324411480167,57.234118026443085,0.8655272492744276
94074,4.057142857142858,0.40952380952380957,43.800000000000004,0.6857142857142857,5.380952380952381,0.48571428571428577,53.23809523809524,0.7523809523809525
94080,6.085358047368567,0.52503409312293,54.120898388578105,0.8002003840694665,6.9724193593276,0.5840082380117447,67.17867579527427,0.8320670173387883
94085,2.224642794143588,0.3299523725524784,43.08996295642971,0.8325101428823426,5.047892044452285,0.5139354383489152,50.362497795025575,0.8891338860469219
94086,2.4694357992179397,0.33684462532918363,45.823996488708005,0.8447051312744394,5.145997925145639,0.522224882291916,53.43943021307158,0.896895698667305
94087,2.6804280777377283,0.32239604622645013,46.8714280405782,0.8452305748578648,5.089294340604214,0.5109063208353462,54.641150458920144,0.8852513841923377
